Age,Education,Department,Job_Title,Experience_Years,Num_Skills,Skills,Salary_USD,Salary_Label
28,Bachelor's,Operations,Supply Chain Analyst,6,7,"Project Management, Communication, Power BI, Cloud (AWS/GCP), SQL, Leadership, Machine Learning",65549.05,Low
22,High School,IT,DevOps Engineer,2,3,"Java, Power BI, Communication",41792.74,Low
27,PhD,IT,Software Engineer,0,5,"Project Management, Excel, Java, SQL, Python",85952.55,High
24,Master's,Marketing,SEO Analyst,1,6,"Python, Leadership, Communication, SQL, Java, Data Analysis",78720.97,High
18,High School,Marketing,SEO Analyst,0,3,"Power BI, Data Analysis, Machine Learning",38902.34,Low
26,Bachelor's,Data Science,ML Engineer,6,2,"SQL, Leadership",73394.96,High
28,PhD,Data Science,ML Engineer,3,4,"SQL, Java, Python, Communication",82018.43,High
27,Bachelor's,Sales,Sales Executive,7,2,"Power BI, Project Management",62958.24,Low
44,Bachelor's,HR,HR Manager,23,3,"Java, Python, Project Management",89486.4,High
22,Bachelor's,Marketing,Marketing Manager,0,5,"Java, SQL, Machine Learning, Communication, Power BI",49403.71,Low
21,High School,Data Science,Data Analyst,2,4,"Excel, Machine Learning, Power BI, Communication",46767.31,Low
26,PhD,Marketing,SEO Analyst,1,2,"JavaScript, Leadership",73266.4,High
37,Master's,Finance,Accountant,14,2,"Python, Machine Learning",85949.91,High
30,Bachelor's,Finance,Accountant,7,5,"Project Management, Data Analysis, SQL, Excel, Communication",82105.93,High
35,PhD,IT,QA Engineer,10,5,"Project Management, Excel, Leadership, Cloud (AWS/GCP), Data Analysis",109711.32,High
20,High School,Marketing,Content Writer,2,6,"Data Analysis, Excel, Python, Power BI, Java, Machine Learning",34541.97,Low
23,Bachelor's,Marketing,Marketing Manager,2,5,"Machine Learning, Cloud (AWS/GCP), Data Analysis, Communication, Leadership",39377.36,Low
48,Bachelor's,Marketing,SEO Analyst,25,7,"Communication, Machine Learning, Python, SQL, Java, Data Analysis, Cloud (AWS/GCP)",94709.11,High
28,Bachelor's,Data Science,ML Engineer,5,5,"Excel, Leadership, SQL, Java, Power BI",72911.18,High
21,Bachelor's,Marketing,Marketing Manager,1,5,"Java, Leadership, Cloud (AWS/GCP), Excel, Power BI",47860.63,Low
27,Bachelor's,Marketing,Content Writer,5,3,"Machine Learning, Python, Excel",63390.22,Low
27,PhD,Finance,Accountant,1,6,"Project Management, Cloud (AWS/GCP), Power BI, Leadership, Communication, JavaScript",73423.77,High
29,Bachelor's,Operations,Supply Chain Analyst,7,4,"Machine Learning, Java, Excel, Power BI",65977.82,Low
22,Bachelor's,IT,Software Engineer,1,4,"Cloud (AWS/GCP), JavaScript, Data Analysis, Java",45408.73,Low
26,Bachelor's,HR,Recruiter,4,7,"Excel, Leadership, Java, Data Analysis, Communication, Cloud (AWS/GCP), SQL",46574.34,Low
22,Bachelor's,Operations,Supply Chain Analyst,1,2,"Data Analysis, Communication",29992.87,Low
26,Bachelor's,Data Science,Data Analyst,6,7,"Project Management, Data Analysis, JavaScript, Excel, Java, Leadership, Cloud (AWS/GCP)",78515.75,High
27,PhD,IT,Software Engineer,2,3,"Python, Cloud (AWS/GCP), Data Analysis",78664.01,High
25,Master's,Finance,Accountant,0,2,"JavaScript, Cloud (AWS/GCP)",63989.69,Low
26,PhD,Operations,Logistics Head,1,4,"Communication, Power BI, Machine Learning, Cloud (AWS/GCP)",52475.29,Low
22,Bachelor's,Finance,Accountant,2,6,"Machine Learning, Python, Leadership, Data Analysis, SQL, Cloud (AWS/GCP)",54455.99,Low
28,Bachelor's,IT,Software Engineer,5,2,"Machine Learning, Power BI",69603.19,Low
24,Master's,Finance,CFO,1,3,"Leadership, Communication, SQL",51336.61,Low
39,High School,IT,QA Engineer,20,5,"Java, Communication, JavaScript, Machine Learning, Power BI",86045.84,High
26,Master's,Marketing,Content Writer,3,6,"Cloud (AWS/GCP), Excel, Python, JavaScript, Leadership, Communication",66880.14,Low
27,Master's,Sales,Account Manager,4,2,"Cloud (AWS/GCP), Project Management",49941.11,Low
25,Bachelor's,Finance,CFO,2,7,"Data Analysis, Excel, Machine Learning, Python, Communication, Leadership, JavaScript",52011.92,Low
24,Bachelor's,Marketing,Marketing Manager,3,7,"Excel, Communication, JavaScript, SQL, Java, Project Management, Machine Learning",64447.1,Low
21,Bachelor's,Finance,CFO,0,3,"Data Analysis, Machine Learning, Power BI",63984.18,Low
22,Master's,Operations,Logistics Head,0,3,"Data Analysis, Power BI, Cloud (AWS/GCP)",49695.48,Low
33,Master's,HR,Recruiter,10,4,"Communication, JavaScript, Python, Java",92636.31,High
27,Master's,Marketing,SEO Analyst,2,7,"Power BI, Project Management, Excel, Communication, Python, JavaScript, Cloud (AWS/GCP)",76244.18,High
23,Master's,Marketing,Content Writer,1,5,"Power BI, Python, JavaScript, Project Management, Java",69277.39,Low
34,Master's,Marketing,Marketing Manager,10,3,"Data Analysis, Project Management, Cloud (AWS/GCP)",78255.66,High
30,Bachelor's,Data Science,Data Scientist,10,7,"Python, JavaScript, SQL, Communication, Machine Learning, Project Management, Data Analysis",93407.54,High
28,Master's,Operations,Logistics Head,4,4,"Communication, Java, Excel, Power BI",68369.69,Low
28,Master's,Sales,Account Manager,5,4,"Python, Machine Learning, Excel, Communication",77491.49,High
36,Bachelor's,IT,QA Engineer,14,4,"Project Management, Excel, SQL, Java",86969.81,High
31,Bachelor's,IT,Software Engineer,8,6,"Data Analysis, Power BI, Communication, JavaScript, Cloud (AWS/GCP), Project Management",64717.88,Low
44,Master's,HR,Training Specialist,20,6,"Excel, Communication, Java, Leadership, SQL, Machine Learning",108377.65,High
27,PhD,HR,HR Manager,1,4,"Communication, Cloud (AWS/GCP), Python, Project Management",49699.03,Low
26,Bachelor's,Data Science,Data Scientist,6,4,"Excel, Power BI, Cloud (AWS/GCP), Java",82168.56,High
27,Master's,Data Science,ML Engineer,2,4,"Machine Learning, Communication, Project Management, Power BI",92924.93,High
34,Bachelor's,Finance,Financial Analyst,13,6,"Leadership, Communication, Java, Power BI, Data Analysis, SQL",101821.76,High
28,Master's,Finance,Accountant,4,6,"Machine Learning, JavaScript, Data Analysis, Leadership, Python, Project Management",74589.53,High
24,Master's,Operations,Logistics Head,0,7,"Cloud (AWS/GCP), SQL, JavaScript, Power BI, Project Management, Excel, Communication",66711.73,Low
36,PhD,Operations,Supply Chain Analyst,9,4,"Communication, Java, Leadership, SQL",89975.56,High
24,Master's,IT,QA Engineer,1,7,"SQL, Machine Learning, Excel, Leadership, Python, Cloud (AWS/GCP), JavaScript",65786.56,Low
36,Bachelor's,Finance,Accountant,14,7,"Data Analysis, Communication, Machine Learning, Python, JavaScript, Project Management, Excel",85215.54,High
31,PhD,Operations,Supply Chain Analyst,6,5,"Java, Cloud (AWS/GCP), Data Analysis, Excel, Power BI",97213.19,High
20,Bachelor's,IT,Software Engineer,0,2,"SQL, Python",49830.3,Low
24,Master's,HR,Recruiter,1,2,"Cloud (AWS/GCP), Java",48614.39,Low
23,Bachelor's,Operations,Logistics Head,1,2,"Power BI, JavaScript",37210.73,Low
23,Bachelor's,HR,Recruiter,1,7,"Excel, Power BI, Cloud (AWS/GCP), Communication, Data Analysis, JavaScript, Python",46154.56,Low
31,Bachelor's,Operations,Supply Chain Analyst,9,4,"Communication, Java, Python, Leadership",54379.34,Low
42,Bachelor's,HR,HR Manager,21,5,"Communication, Leadership, Project Management, Excel, Python",90166.94,High
28,Master's,Marketing,SEO Analyst,3,2,"JavaScript, Data Analysis",60102.99,Low
34,PhD,IT,QA Engineer,9,4,"Project Management, SQL, Power BI, JavaScript",104146.59,High
34,Bachelor's,Data Science,Data Scientist,12,6,"Machine Learning, Excel, Data Analysis, SQL, Python, Project Management",96772.09,High
37,Bachelor's,Data Science,Data Scientist,14,4,"Python, Excel, Cloud (AWS/GCP), SQL",101746.51,High
30,Master's,IT,Software Engineer,7,5,"JavaScript, Power BI, Java, Data Analysis, Leadership",90048.38,High
28,Master's,Data Science,Data Scientist,3,4,"Data Analysis, Java, JavaScript, Leadership",90822.02,High
24,Bachelor's,HR,HR Manager,2,6,"Machine Learning, Data Analysis, Excel, Project Management, Power BI, Java",50570.34,Low
27,Master's,HR,HR Manager,5,3,"Communication, Power BI, Java",63090.76,Low
32,Master's,Data Science,Data Scientist,8,6,"Communication, Leadership, Excel, Java, JavaScript, Machine Learning",90873.16,High
35,PhD,IT,Software Engineer,8,2,"Project Management, Leadership",99232.93,High
27,Master's,Operations,Logistics Head,4,5,"Java, Power BI, Communication, Project Management, Python",60045.06,Low
28,High School,IT,DevOps Engineer,8,3,"JavaScript, Communication, Data Analysis",66449.22,Low
25,Master's,Data Science,Data Analyst,1,5,"JavaScript, Leadership, Excel, Communication, Cloud (AWS/GCP)",88773.4,High
23,Master's,Marketing,Content Writer,1,2,"Communication, Project Management",57861.67,Low
40,High School,Marketing,Content Writer,20,7,"Leadership, Power BI, Python, Project Management, Data Analysis, Cloud (AWS/GCP), Machine Learning",80186.1,High
25,Bachelor's,IT,Software Engineer,5,3,"Communication, Cloud (AWS/GCP), Leadership",69268.41,Low
24,Bachelor's,Data Science,Data Analyst,3,3,"SQL, Leadership, Communication",44004.14,Low
27,Bachelor's,IT,Software Engineer,6,2,"Power BI, Data Analysis",80704.94,High
43,Master's,Data Science,Data Scientist,19,2,"Machine Learning, Leadership",98582.66,High
25,Bachelor's,Marketing,Marketing Manager,5,7,"Excel, Leadership, Data Analysis, Java, SQL, JavaScript, Machine Learning",62262.91,Low
29,Master's,HR,Recruiter,4,5,"Communication, Project Management, JavaScript, Cloud (AWS/GCP), Java",64437.77,Low
22,Master's,Marketing,Content Writer,0,3,"Python, Cloud (AWS/GCP), SQL",46441.77,Low
21,Bachelor's,Data Science,ML Engineer,1,2,"JavaScript, Power BI",46729.79,Low
23,Bachelor's,IT,DevOps Engineer,2,2,"Python, Java",39459.44,Low
27,Bachelor's,Marketing,Content Writer,5,4,"Data Analysis, Project Management, SQL, JavaScript",76376.91,High
33,Master's,Sales,Sales Head,10,3,"Cloud (AWS/GCP), Excel, JavaScript",75415.76,High
38,Master's,Sales,Sales Executive,15,7,"Power BI, SQL, Project Management, Cloud (AWS/GCP), Data Analysis, Python, Java",98093.96,High
29,Bachelor's,Operations,Logistics Head,8,5,"Communication, SQL, JavaScript, Leadership, Project Management",63390.29,Low
30,Bachelor's,HR,HR Manager,8,7,"Leadership, Java, Machine Learning, Project Management, Data Analysis, Communication, SQL",70587.37,High
18,High School,Data Science,Data Scientist,0,4,"SQL, Data Analysis, Python, Java",55243.71,Low
26,Bachelor's,Sales,Sales Executive,4,2,"Communication, Java",51560.16,Low
28,Bachelor's,Finance,CFO,8,3,"Python, Machine Learning, SQL",68457.1,Low
26,Master's,Data Science,ML Engineer,3,2,"Python, JavaScript",67393.3,Low
21,High School,Data Science,ML Engineer,0,4,"SQL, Leadership, Java, Project Management",24164.76,Low
29,Master's,Data Science,ML Engineer,7,5,"SQL, JavaScript, Communication, Java, Machine Learning",89041.64,High
23,Master's,Finance,Financial Analyst,0,2,"Java, Data Analysis",60003.78,Low
21,High School,Finance,Accountant,3,2,"Cloud (AWS/GCP), Data Analysis",41982.05,Low
23,Master's,Operations,Operations Manager,0,7,"Leadership, Python, Cloud (AWS/GCP), Excel, JavaScript, Java, Power BI",64259.07,Low
32,Bachelor's,Operations,Logistics Head,11,7,"Excel, Leadership, Power BI, Machine Learning, JavaScript, Python, Project Management",78297.59,High
28,PhD,Operations,Operations Manager,2,3,"Excel, Communication, Java",66211.02,Low
24,Master's,Sales,Sales Head,0,4,"Leadership, Cloud (AWS/GCP), Excel, Communication",56324.98,Low
29,Master's,IT,Software Engineer,6,5,"Java, SQL, Leadership, Python, Data Analysis",89509.94,High
26,Master's,Sales,Account Manager,2,6,"Project Management, Cloud (AWS/GCP), Communication, Excel, Leadership, Power BI",73350.4,High
42,PhD,IT,Software Engineer,15,7,"SQL, Project Management, Java, Python, Communication, Cloud (AWS/GCP), Data Analysis",108137.34,High
27,High School,Operations,Operations Manager,9,3,"Communication, Machine Learning, Project Management",63066.83,Low
20,Bachelor's,Marketing,SEO Analyst,0,6,"Excel, Leadership, Data Analysis, SQL, Java, Project Management",54060.23,Low
23,Bachelor's,Marketing,Content Writer,1,3,"Java, Communication, Data Analysis",53889.87,Low
24,Bachelor's,Marketing,SEO Analyst,2,6,"Leadership, Cloud (AWS/GCP), Project Management, Excel, Python, Power BI",53804.97,Low
20,Bachelor's,HR,HR Manager,0,7,"Communication, Data Analysis, Machine Learning, Excel, Java, Leadership, Cloud (AWS/GCP)",57562.96,Low
37,Master's,Sales,Account Manager,15,7,"Python, Java, Leadership, Cloud (AWS/GCP), Project Management, Data Analysis, SQL",98093.75,High
21,Bachelor's,HR,HR Manager,0,3,"Project Management, Communication, Leadership",44960.41,Low
33,Master's,Data Science,Data Scientist,8,3,"Cloud (AWS/GCP), Data Analysis, Power BI",88775.15,High
37,Master's,IT,Software Engineer,14,4,"Cloud (AWS/GCP), Power BI, Java, Data Analysis",94862.14,High
41,Bachelor's,Marketing,Marketing Manager,18,5,"Cloud (AWS/GCP), SQL, Communication, Excel, Python",83404.65,High
25,Bachelor's,Marketing,SEO Analyst,4,2,"Excel, Machine Learning",71379.65,High
33,Bachelor's,Operations,Supply Chain Analyst,11,3,"Excel, Cloud (AWS/GCP), Leadership",58845.0,Low
26,Bachelor's,Operations,Operations Manager,6,2,"Leadership, Python",74212.6,High
29,Bachelor's,Operations,Logistics Head,8,5,"Data Analysis, Cloud (AWS/GCP), Communication, Excel, Leadership",76182.86,High
28,High School,Operations,Supply Chain Analyst,7,6,"JavaScript, Java, Project Management, Python, Excel, SQL",52640.69,Low
33,Bachelor's,Marketing,Content Writer,11,2,"Data Analysis, Java",79943.78,High
25,Bachelor's,Operations,Supply Chain Analyst,5,6,"Communication, Data Analysis, Java, Leadership, Cloud (AWS/GCP), Excel",57029.26,Low
29,Master's,HR,Recruiter,5,6,"Communication, Excel, Java, Power BI, Python, Data Analysis",78603.73,High
34,Bachelor's,Operations,Supply Chain Analyst,12,3,"Python, SQL, Communication",72184.27,High
25,Master's,IT,Software Engineer,2,6,"Excel, Project Management, SQL, Java, Machine Learning, Leadership",68714.5,Low
29,Bachelor's,Data Science,Data Analyst,8,5,"Excel, Data Analysis, Java, Communication, Power BI",83297.23,High
23,Bachelor's,Marketing,Marketing Manager,2,5,"Project Management, Python, Leadership, Excel, JavaScript",58045.81,Low
23,Bachelor's,IT,DevOps Engineer,1,4,"Leadership, Project Management, Python, Data Analysis",56664.17,Low
46,Bachelor's,Sales,Account Manager,24,3,"Leadership, Cloud (AWS/GCP), Machine Learning",97900.81,High
29,Bachelor's,Data Science,Data Scientist,6,7,"Project Management, Machine Learning, Data Analysis, Python, Leadership, Communication, Excel",78572.11,High
23,Bachelor's,Finance,Accountant,0,6,"SQL, Java, Excel, Data Analysis, Project Management, JavaScript",55832.67,Low
23,Master's,Finance,Accountant,0,2,"Communication, Python",57986.94,Low
36,Master's,HR,Training Specialist,12,3,"JavaScript, Communication, Power BI",73280.2,High
39,Bachelor's,Marketing,SEO Analyst,17,6,"Cloud (AWS/GCP), SQL, JavaScript, Power BI, Data Analysis, Project Management",102727.38,High
42,Bachelor's,HR,Training Specialist,21,3,"Communication, Leadership, Project Management",99069.2,High
21,High School,HR,HR Manager,0,3,"JavaScript, Communication, Python",38261.73,Low
23,Master's,Operations,Logistics Head,1,3,"Data Analysis, Machine Learning, SQL",54151.11,Low
23,Bachelor's,HR,Recruiter,3,3,"Java, Communication, JavaScript",37506.85,Low
46,Bachelor's,Data Science,Data Scientist,25,4,"Communication, JavaScript, Cloud (AWS/GCP), Data Analysis",136515.38,High
23,Master's,IT,Software Engineer,1,7,"JavaScript, Cloud (AWS/GCP), Power BI, Project Management, Excel, Python, Leadership",72352.52,High
28,Bachelor's,Finance,Financial Analyst,8,2,"Leadership, Project Management",65051.97,Low
36,Bachelor's,Sales,Account Manager,13,5,"Project Management, SQL, Leadership, Python, Power BI",79489.34,High
21,Bachelor's,Finance,Accountant,0,7,"Power BI, Java, Excel, Communication, Leadership, SQL, Cloud (AWS/GCP)",47538.54,Low
31,Bachelor's,Finance,Accountant,8,6,"Machine Learning, Leadership, JavaScript, Project Management, Power BI, Communication",75053.75,High
23,Master's,Sales,Account Manager,0,7,"Cloud (AWS/GCP), Leadership, Python, SQL, Machine Learning, Project Management, Power BI",68950.65,Low
32,PhD,Marketing,Content Writer,8,6,"SQL, Excel, JavaScript, Project Management, Communication, Python",90543.75,High
23,Bachelor's,Data Science,ML Engineer,2,5,"Python, SQL, Leadership, Machine Learning, Power BI",66304.85,Low
31,PhD,Sales,Sales Executive,5,6,"Power BI, Leadership, Data Analysis, Communication, SQL, Excel",73716.45,High
26,Master's,Data Science,Data Scientist,2,5,"Power BI, Data Analysis, Machine Learning, Project Management, Leadership",73981.53,High
29,Master's,Marketing,SEO Analyst,6,2,"Project Management, Cloud (AWS/GCP)",71608.61,High
24,High School,Finance,Financial Analyst,6,5,"Communication, Java, Python, SQL, Power BI",55321.53,Low
26,High School,HR,HR Manager,7,2,"Communication, Machine Learning",49248.44,Low
26,Bachelor's,Sales,Sales Head,6,3,"Power BI, Python, SQL",58977.1,Low
26,Master's,Sales,Sales Executive,3,3,"Power BI, Project Management, Data Analysis",64010.83,Low
27,Bachelor's,Sales,Account Manager,4,5,"Cloud (AWS/GCP), Python, Leadership, JavaScript, Excel",55929.03,Low
28,Bachelor's,Marketing,SEO Analyst,5,5,"Data Analysis, Leadership, Machine Learning, Java, JavaScript",58672.1,Low
25,Master's,Data Science,ML Engineer,0,3,"Leadership, Excel, JavaScript",65400.09,Low
28,Bachelor's,HR,HR Manager,5,3,"Leadership, Data Analysis, Communication",53022.63,Low
21,High School,Sales,Account Manager,3,6,"Python, Data Analysis, JavaScript, Project Management, Power BI, Leadership",39521.9,Low
27,PhD,IT,DevOps Engineer,0,7,"Machine Learning, Power BI, Data Analysis, SQL, Cloud (AWS/GCP), Excel, Leadership",80749.1,High
23,Bachelor's,Operations,Operations Manager,1,5,"JavaScript, Java, Leadership, Data Analysis, Project Management",41932.77,Low
31,Bachelor's,Marketing,SEO Analyst,10,3,"Cloud (AWS/GCP), JavaScript, Machine Learning",82079.76,High
34,Master's,Data Science,ML Engineer,11,2,"Data Analysis, Leadership",91281.52,High
31,Bachelor's,Finance,CFO,8,4,"Communication, Power BI, Cloud (AWS/GCP), Java",47050.35,Low
25,Master's,Finance,CFO,2,6,"Communication, JavaScript, Python, SQL, Project Management, Machine Learning",74619.5,High
45,Master's,IT,DevOps Engineer,20,7,"Power BI, SQL, Cloud (AWS/GCP), Data Analysis, Java, Communication, Machine Learning",114865.39,High
21,High School,HR,Training Specialist,3,6,"Power BI, SQL, Project Management, Python, JavaScript, Machine Learning",51642.64,Low
30,Bachelor's,Data Science,ML Engineer,9,3,"SQL, Cloud (AWS/GCP), Power BI",79907.32,High
23,High School,Operations,Logistics Head,4,4,"Project Management, Communication, Python, JavaScript",55077.62,Low
25,PhD,IT,Software Engineer,1,6,"JavaScript, Java, Leadership, SQL, Power BI, Project Management",79229.84,High
40,Master's,Data Science,Data Analyst,15,4,"Communication, Project Management, Python, JavaScript",100448.99,High
26,Master's,Operations,Supply Chain Analyst,1,4,"Power BI, Leadership, Java, Python",56762.85,Low
22,Bachelor's,Sales,Account Manager,1,6,"Leadership, Machine Learning, Power BI, Data Analysis, Cloud (AWS/GCP), Excel",61103.12,Low
27,Bachelor's,Sales,Account Manager,7,5,"Machine Learning, SQL, Communication, JavaScript, Project Management",74884.0,High
25,Master's,Finance,CFO,0,6,"Java, SQL, JavaScript, Cloud (AWS/GCP), Leadership, Power BI",77098.0,High
22,Bachelor's,HR,HR Manager,1,4,"Power BI, Java, Machine Learning, Project Management",49880.03,Low
36,Bachelor's,IT,QA Engineer,14,7,"Cloud (AWS/GCP), Leadership, Project Management, Communication, Data Analysis, Java, Python",92060.93,High
26,Master's,Data Science,Data Scientist,3,3,"Excel, Leadership, Data Analysis",75573.48,High
27,PhD,HR,Recruiter,3,7,"Java, SQL, Machine Learning, Excel, Communication, JavaScript, Leadership",72930.79,High
21,Bachelor's,Marketing,Marketing Manager,1,3,"JavaScript, Communication, Data Analysis",51586.01,Low
42,Master's,Sales,Account Manager,17,4,"SQL, Machine Learning, Data Analysis, Communication",87448.71,High
29,Bachelor's,Marketing,Content Writer,9,6,"Power BI, Java, Data Analysis, Leadership, Communication, Excel",73978.43,High
26,Master's,Sales,Account Manager,1,7,"Excel, Power BI, Data Analysis, Project Management, Machine Learning, Java, SQL",48339.62,Low
29,Master's,Finance,Financial Analyst,5,7,"Project Management, JavaScript, Machine Learning, Java, Python, Communication, Excel",77897.28,High
26,Master's,IT,Software Engineer,2,4,"Leadership, Java, Python, SQL",71985.84,High
23,Bachelor's,Marketing,Marketing Manager,2,3,"Cloud (AWS/GCP), Machine Learning, Java",47746.7,Low
33,Master's,HR,HR Manager,8,5,"Power BI, Java, Machine Learning, Data Analysis, JavaScript",81875.97,High
22,Bachelor's,Sales,Account Manager,1,4,"Project Management, Leadership, Java, Machine Learning",60123.68,Low
22,Master's,Sales,Sales Head,0,4,"SQL, Python, Project Management, Cloud (AWS/GCP)",49630.03,Low
33,PhD,Sales,Sales Executive,6,4,"Cloud (AWS/GCP), Java, Excel, JavaScript",101326.0,High
32,Master's,Sales,Sales Head,7,4,"Leadership, Communication, Project Management, Machine Learning",71252.26,High
29,Master's,Finance,Accountant,4,7,"Power BI, Project Management, Leadership, Python, Communication, SQL, Machine Learning",83117.25,High
24,Bachelor's,Finance,Financial Analyst,2,7,"JavaScript, Communication, Power BI, Project Management, SQL, Leadership, Excel",72145.28,High
39,PhD,Marketing,Marketing Manager,13,5,"Power BI, Machine Learning, Excel, Communication, Data Analysis",99913.21,High
25,Bachelor's,Sales,Account Manager,3,6,"Java, JavaScript, Communication, Cloud (AWS/GCP), Excel, Leadership",56383.24,Low
34,Master's,Data Science,Data Scientist,11,5,"Leadership, Cloud (AWS/GCP), JavaScript, Machine Learning, Excel",103854.36,High
24,Master's,Sales,Account Manager,0,4,"Communication, Data Analysis, Cloud (AWS/GCP), Java",73709.83,High
31,Master's,Finance,CFO,6,5,"Machine Learning, Leadership, Data Analysis, Communication, Project Management",82055.48,High
43,Master's,Marketing,Marketing Manager,20,4,"Project Management, JavaScript, Python, Leadership",106754.07,High
26,Bachelor's,Data Science,Data Scientist,3,6,"Communication, Power BI, Cloud (AWS/GCP), Python, SQL, Project Management",87346.88,High
21,Bachelor's,HR,Training Specialist,1,4,"Communication, Leadership, Project Management, Power BI",52906.08,Low
41,High School,Marketing,Content Writer,20,5,"Leadership, Cloud (AWS/GCP), Excel, Java, Data Analysis",77231.07,High
25,Master's,IT,Software Engineer,0,4,"SQL, Project Management, Machine Learning, Java",70426.62,High
26,Master's,Marketing,Content Writer,1,7,"Data Analysis, SQL, JavaScript, Java, Project Management, Communication, Python",60687.23,Low
26,Bachelor's,Finance,Accountant,4,3,"Communication, Data Analysis, Excel",65214.76,Low
26,PhD,HR,Recruiter,0,7,"JavaScript, Machine Learning, Cloud (AWS/GCP), Excel, SQL, Python, Java",71997.61,High
27,High School,Operations,Logistics Head,8,2,"Power BI, Communication",51952.61,Low
25,Master's,Sales,Sales Head,0,3,"Excel, Cloud (AWS/GCP), Project Management",38630.57,Low
41,Master's,IT,DevOps Engineer,19,2,"Java, Cloud (AWS/GCP)",108523.2,High
29,Master's,HR,Training Specialist,4,5,"Java, Data Analysis, SQL, Machine Learning, Power BI",75006.13,High
29,PhD,Operations,Logistics Head,4,3,"Data Analysis, JavaScript, Java",80983.33,High
22,Bachelor's,IT,QA Engineer,1,4,"Power BI, Leadership, Cloud (AWS/GCP), JavaScript",54273.75,Low
27,High School,Finance,Accountant,7,5,"Machine Learning, Communication, Cloud (AWS/GCP), Python, Leadership",64063.32,Low
21,Bachelor's,Finance,Financial Analyst,0,3,"Project Management, Communication, Python",47760.58,Low
26,Master's,HR,Training Specialist,2,2,"SQL, Data Analysis",76488.61,High
23,High School,Data Science,Data Analyst,5,7,"Machine Learning, JavaScript, Power BI, Cloud (AWS/GCP), Excel, Java, SQL",56363.6,Low
23,Bachelor's,HR,Recruiter,0,2,"Java, Communication",30719.03,Low
21,Bachelor's,Operations,Logistics Head,1,7,"Leadership, Machine Learning, Cloud (AWS/GCP), Excel, JavaScript, Java, Python",43662.53,Low
25,Bachelor's,HR,Recruiter,2,7,"Leadership, Power BI, Data Analysis, Communication, Excel, JavaScript, Machine Learning",59125.75,Low
44,Bachelor's,IT,Software Engineer,24,3,"Machine Learning, JavaScript, Leadership",114094.93,High
32,PhD,Finance,Financial Analyst,8,5,"Power BI, Leadership, SQL, Python, Project Management",91071.56,High
32,High School,Data Science,Data Scientist,12,2,"Python, JavaScript",59834.6,Low
42,Bachelor's,IT,DevOps Engineer,21,6,"Cloud (AWS/GCP), Communication, JavaScript, Python, Java, Power BI",96001.41,High
42,PhD,Operations,Operations Manager,15,6,"Communication, Power BI, Leadership, Data Analysis, JavaScript, Project Management",112702.23,High
28,Master's,Finance,Accountant,3,3,"Excel, Leadership, Power BI",69160.11,Low
26,PhD,Sales,Sales Executive,2,6,"SQL, Project Management, Machine Learning, Java, Cloud (AWS/GCP), Excel",85029.15,High
24,Bachelor's,Data Science,Data Analyst,2,7,"Python, Communication, Power BI, Leadership, Data Analysis, SQL, Project Management",75100.26,High
26,PhD,Sales,Account Manager,0,5,"JavaScript, Python, Communication, Data Analysis, Excel",73830.87,High
48,Bachelor's,IT,DevOps Engineer,25,7,"Communication, Machine Learning, Power BI, Data Analysis, SQL, Cloud (AWS/GCP), Java",120191.57,High
24,Master's,Operations,Supply Chain Analyst,1,6,"Java, Leadership, Machine Learning, Communication, Python, Excel",74595.68,High
20,High School,HR,Recruiter,0,6,"Python, SQL, Project Management, Leadership, JavaScript, Machine Learning",36285.48,Low
34,Master's,Finance,Accountant,11,4,"Project Management, Machine Learning, Leadership, Cloud (AWS/GCP)",103418.27,High
30,Master's,Data Science,Data Scientist,5,3,"Communication, Python, Java",76566.91,High
35,Bachelor's,Operations,Operations Manager,14,5,"Machine Learning, Data Analysis, SQL, Project Management, JavaScript",76391.68,High
27,PhD,Finance,Financial Analyst,1,7,"Project Management, Data Analysis, Cloud (AWS/GCP), SQL, Leadership, Excel, Java",82441.61,High
26,Bachelor's,IT,DevOps Engineer,6,7,"Java, JavaScript, Python, Cloud (AWS/GCP), Excel, SQL, Data Analysis",67732.74,Low
25,PhD,HR,Recruiter,1,2,"Power BI, Java",80337.53,High
41,Bachelor's,Marketing,SEO Analyst,21,3,"Java, Data Analysis, Power BI",92944.89,High
21,High School,Finance,CFO,0,3,"Data Analysis, Communication, Java",23121.32,Low
32,Bachelor's,Operations,Operations Manager,9,2,"Python, JavaScript",61112.62,Low
36,Master's,Data Science,ML Engineer,11,3,"Machine Learning, Java, Communication",82074.4,High
23,Master's,IT,Software Engineer,1,3,"Project Management, Cloud (AWS/GCP), SQL",62807.44,Low
25,High School,IT,QA Engineer,5,4,"Machine Learning, Java, Excel, Project Management",44818.61,Low
24,Bachelor's,Data Science,ML Engineer,1,4,"SQL, Leadership, Java, Machine Learning",70650.46,High
26,Bachelor's,IT,Software Engineer,4,7,"Project Management, JavaScript, Java, Cloud (AWS/GCP), Power BI, Excel, Data Analysis",75447.24,High
25,Master's,IT,DevOps Engineer,0,3,"Cloud (AWS/GCP), Excel, Project Management",59456.11,Low
21,Bachelor's,Operations,Operations Manager,1,4,"Machine Learning, Data Analysis, Project Management, Cloud (AWS/GCP)",44706.71,Low
31,Master's,Sales,Sales Executive,6,3,"Python, Excel, Data Analysis",86179.54,High
